SCRIP_CD,Scrip_Name,Status,GROUP,FACE_VALUE,ISIN_NUMBER,INDUSTRY,scrip_id,Segment,NSURL,Issuer_Name,Mktcap
542910,Valencia Nutrition Ltd,Active,MS,10.0,INE08RT01016,,VALENCIA,Equity,https://www.bseindia.com/stock-share-price/valencia-nutrition-ltd/valencia/542910/,Valencia Nutrition Limited,91.24
542911,Assam Entrade Ltd,Active,X,10.0,INE165G01010,,ASSAMENT,Equity,https://www.bseindia.com/stock-share-price/assam-entrade-ltd/assament/542911/,Assam Entrade Limited,116.77
542918,Gian Life Care Ltd,Active,Z,10.0,INE063601012,,GIANLIFE,Equity,https://www.bseindia.com/stock-share-price/gian-life-care-ltd/gianlife/542918/,Gian Life Care Limited,4.83
542919,Artemis Medicare Services Ltd,Active,B,1.0,INE025R01021,,ARTEMISMED,Equity,https://www.bseindia.com/stock-share-price/artemis-medicare-services-ltd/artemismed/542919/,Artemis Medicare Services Limited,4934.97
542920,Sumitomo Chemical India Ltd,Active,A,10.0,INE258G01013,,SUMICHEM,Equity,https://www.bseindia.com/stock-share-price/sumitomo-chemical-india-ltd/sumichem/542920/,SUMITOMO CHEMICAL INDIA LIMITED,26230.11
542921,ICICI Prudential Nifty Midcap 150 ETF,Active,B,1.0,INF109KC11W8,,MIDCAPIETF,Equity,https://www.bseindia.com/stock-share-price/icici-prudential-nifty-midcap-150-etf/midcapietf/542921/,ICICI Prudential Mutual Fund,
542922,Mirae Asset Nifty Next 50 ETF (MANXT50ETF),Active,B,275.0,INF769K01FN2,,NEXT50,Equity,https://www.bseindia.com/stock-share-price/mirae-asset-nifty-next-50-etf-(manxt50etf)/next50/542922/,Mirae Asset Mutual Fund,
542923,Tranway21 Technologies Ltd,Active,TS,10.0,INE0BIW01023,,TRANWAY21,Equity,https://www.bseindia.com/stock-share-price/tranway21-technologies-ltd/tranway21/542923/,TRANWAY21 TECHNOLOGIES LIMITED,5.66
542931,Vardhan Capital & Finance Ltd,Active,XT,10.0,INE128G01018,,VARDHANCFL,Equity,https://www.bseindia.com/stock-share-price/vardhan-capital--finance-ltd/vardhancfl/542931/,Vardhan Capital & Finance Limited,
542933,Universus Photo Imagings Ltd,Active,T,10.0,INE03V001013,,UNIVPHOTO,Equity,https://www.bseindia.com/stock-share-price/universus-photo-imagings-ltd/univphoto/542933/,UNIVERSUS PHOTO IMAGINGS LIMITED,506.99
542934,Chandra Bhagat Pharma Ltd,Active,M,10.0,INE07QQ01016,,CBPL,Equity,https://www.bseindia.com/stock-share-price/chandra-bhagat-pharma-ltd/cbpl/542934/,Chandra Bhagat Pharma Limited,31.18
542938,Octavius Plantations Ltd,Active,X,10.0,INE117S01016,,OCTAVIUSPL,Equity,https://www.bseindia.com/stock-share-price/octavius-plantations-ltd/octaviuspl/542938/,Octavius Plantations Limited,12.60
543064,Cohance Lifesciences Ltd,Active,A,1.0,INE03QK01018,,COHANCE,Equity,https://www.bseindia.com/stock-share-price/cohance-lifesciences-ltd/cohance/543064/,Cohance Lifesciences Limited,16827.22
543065,SM Auto Stamping Ltd,Active,M,10.0,INE0C4I01011,,SMAUTO,Equity,https://www.bseindia.com/stock-share-price/sm-auto-stamping-ltd/smauto/543065/,SM Auto Stamping Limited,28.79
543066,SBI Cards and Payment Services Ltd,Active,A,10.0,INE018E01016,,SBICARD,Equity,https://www.bseindia.com/stock-share-price/sbi-cards-and-payment-services-ltd/sbicard/543066/,SBI CARDS AND PAYMENT SERVICES LIMITED,62808.40
543144,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Active,B,10.0,INF204KB11T5,,08MPD,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-savings-fund----segregated-portfolio-2---monthly-dividend-plan(issue-price:-001)/08mpd/543144/,Nippon India Mutual Fund,
543145,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),Active,B,10.0,INF204KB12S5,,08ADR,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-savings-fund----segregated-portfolio-2---direct-dividend-plan(issue-price:-001)/08adr/543145/,Nippon India Mutual Fund,
543146,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Active,B,10.0,INF204KB12T3,,08MPR,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-savings-fund----segregated-portfolio-2---monthly-dividend-plan(issue-price:-001)/08mpr/543146/,Nippon India Mutual Fund,
543147,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Active,B,10.0,INF204KB13S3,,08AMD,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-savings-fund----segregated-portfolio-2---direct-monthly-dividend-plan(issue-price:-001)/08amd/543147/,Nippon India Mutual Fund,
543148,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),Active,B,10.0,INF204KB14S1,,08AMR,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-savings-fund----segregated-portfolio-2---direct-monthly-dividend-plan(issue-price:-001)/08amr/543148/,Nippon India Mutual Fund,
543149,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - BONUS PLAN(Issue Price: 0.01),Active,B,10.0,INF204KB15S8,,08BPB,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-savings-fund----segregated-portfolio-2---bonus-plan(issue-price:-001)/08bpb/543149/,Nippon India Mutual Fund,
543150,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - GROWTH PLAN(Issue Price: 0.01),Active,B,10.0,INF204KB16S6,,08GPG,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-savings-fund----segregated-portfolio-2---growth-plan(issue-price:-001)/08gpg/543150/,Nippon India Mutual Fund,
543151,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT BONUS PLAN(Issue Price: 0.01),Active,B,10.0,INF204KB17R6,,08ABB,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-savings-fund----segregated-portfolio-2---direct-bonus-plan(issue-price:-001)/08abb/543151/,Nippon India Mutual Fund,
543152,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),Active,B,10.0,INF204KB17S4,,08QPD,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-savings-fund----segregated-portfolio-2---quarterly-dividend-plan(issue-price:-001)/08qpd/543152/,Nippon India Mutual Fund,
543153,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT GROWTH PLAN(Issue Price: 0.01),Active,B,10.0,INF204KB18R4,,08AGG,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-savings-fund----segregated-portfolio-2---direct-growth-plan(issue-price:-001)/08agg/543153/,Nippon India Mutual Fund,
543154,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),Active,B,10.0,INF204KB18S2,,08QPR,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-savings-fund----segregated-portfolio-2---quarterly-dividend-plan(issue-price:-001)/08qpr/543154/,Nippon India Mutual Fund,
543155,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),Active,B,10.0,INF204KB19R2,,08AQD,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-savings-fund----segregated-portfolio-2---direct-quarterly-dividend-plan(issue-price:-001)/08aqd/543155/,Nippon India Mutual Fund,
543156,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),Active,B,10.0,INF204KB19S0,,08DPD,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-savings-fund----segregated-portfolio-2---dividend-plan(issue-price:-001)/08dpd/543156/,Nippon India Mutual Fund,
543168,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),Active,B,10.0,INF204KB10S9,,08AQR,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-savings-fund----segregated-portfolio-2---direct-quarterly-dividend-plan(issue-price:-001)/08aqr/543168/,Nippon India Mutual Fund,
543169,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),Active,B,10.0,INF204KB10T7,,08DPR,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-savings-fund----segregated-portfolio-2---dividend-plan(issue-price:-001)/08dpr/543169/,Nippon India Mutual Fund,
543170,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),Active,B,10.0,INF204KB11S7,,08ADD,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-savings-fund----segregated-portfolio-2---direct-dividend-plan(issue-price:-001)/08add/543170/,Nippon India Mutual Fund,
543171,RO Jewels Ltd,Active,B,2.0,INE0BDU01028,,ROJL,Equity,https://www.bseindia.com/stock-share-price/ro-jewels-ltd/rojl/543171/,RO Jewels Limited,7.57
543172,Cospower Engineering Ltd,Active,MT,10.0,INE0CQB01010,,COSPOWER,Equity,https://www.bseindia.com/stock-share-price/cospower-engineering-ltd/cospower/543172/,Cospower Engineering Limited,335.16
543173,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND REINVESTMENT,Active,B,10.0,INF204KB14U7,,11DPR,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-hybrid-fund----segregated-portfolio-2dividend-plandividend-reinvestment/11dpr/543173/,Nippon India Mutual Fund,
543174,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2GROWTH PLAN GROWTH OPTIONGROWTH,Active,B,10.0,INF204KB10U5,,11GPG,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-hybrid-fund----segregated-portfolio-2growth-plan-growth-optiongrowth/11gpg/543174/,Nippon India Mutual Fund,
543175,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,Active,B,10.0,INF204KB15U4,,11MPD,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-hybrid-fund----segregated-portfolio-2monthly-dividend-plandividend-payout/11mpd/543175/,Nippon India Mutual Fund,
543176,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANREINVESTMENT,Active,B,10.0,INF204KB16U2,,11MPR,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-hybrid-fund----segregated-portfolio-2monthly-dividend-planreinvestment/11mpr/543176/,Nippon India Mutual Fund,
543177,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,Active,B,10.0,INF204KB11U3,,11QPD,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-hybrid-fund----segregated-portfolio-2quarterly-dividend-plandividend-payout/11qpd/543177/,Nippon India Mutual Fund,
543178,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANREINVESTMENT,Active,B,10.0,INF204KB12U1,,11QPR,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-hybrid-fund----segregated-portfolio-2quarterly-dividend-planreinvestment/11qpr/543178/,Nippon India Mutual Fund,
543179,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND PAYOUT,Active,B,10.0,INF204KB16T4,,11ADD,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-hybrid-fund----segregated-portfolio-2direct-plan-dividend-plandividend-payout/11add/543179/,Nippon India Mutual Fund,
543180,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND REINVESTMENT,Active,B,10.0,INF204KB17T2,,11ADR,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-hybrid-fund----segregated-portfolio-2direct-plan-dividend-plandividend-reinvestment/11adr/543180/,Nippon India Mutual Fund,
543181,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT GROWTH PLAN GROWTH OPTIONGROWTH,Active,B,10.0,INF204KB13T1,,11AGG,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-hybrid-fund----segregated-portfolio-2direct-growth-plan-growth-optiongrowth/11agg/543181/,Nippon India Mutual Fund,
543182,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,Active,B,10.0,INF204KB18T0,,11AMD,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-hybrid-fund----segregated-portfolio-2direct-monthly-dividend-plandividend-payout/11amd/543182/,Nippon India Mutual Fund,
543183,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANREINVESTMENT,Active,B,10.0,INF204KB19T8,,11AMR,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-hybrid-fund----segregated-portfolio-2direct-monthly-dividend-planreinvestment/11amr/543183/,Nippon India Mutual Fund,
543184,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,Active,B,10.0,INF204KB14T9,,11AQD,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-hybrid-fund----segregated-portfolio-2direct-quarterly-dividend-plandividend-payout/11aqd/543184/,Nippon India Mutual Fund,
543185,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANREINVESTMENT,Active,B,10.0,INF204KB15T6,,11AQR,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-hybrid-fund----segregated-portfolio-2direct-quarterly-dividend-planreinvestment/11aqr/543185/,Nippon India Mutual Fund,
543186,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND PAYOUT,Active,B,10.0,INF204KB13U9,,11DPD,Equity,https://www.bseindia.com/stock-share-price/nippon-india-equity-hybrid-fund----segregated-portfolio-2dividend-plandividend-payout/11dpd/543186/,Nippon India Mutual Fund,
543187,Hitachi Energy India Ltd,Active,A,2.0,INE07Y701011,,POWERINDIA,Equity,https://www.bseindia.com/stock-share-price/hitachi-energy-india-ltd/powerindia/543187/,HITACHI ENERGY INDIA LIMITED,142720.71
543193,DJ Mediaprint & Logistics Ltd,Active,B,10.0,INE0B1K01014,,DJML,Equity,https://www.bseindia.com/stock-share-price/dj-mediaprint--logistics-ltd/djml/543193/,DJ Mediaprint & Logistics Limited,381.77
543194,Nirmitee Robotics India Ltd,Active,MS,10.0,INE0CPQ01010,,NIRMITEE,Equity,https://www.bseindia.com/stock-share-price/nirmitee-robotics-india-ltd/nirmitee/543194/,Nirmitee Robotics India Limited,41.41
543207,Natural Biocon (India) Ltd,Active,X,10.0,INE06MM01016,,NATURAL,Equity,https://www.bseindia.com/stock-share-price/natural-biocon-(india)-ltd/natural/543207/,Natural Biocon (India) Limited,12.45
543208,Regis Industries Ltd,Active,X,1.0,INE745R01024,,REGIS,Equity,https://www.bseindia.com/stock-share-price/regis-industries-ltd/regis/543208/,REGIS INDUSTRIES LIMITED,58.08
543209,Billwin Industries Ltd,Active,M,10.0,INE0CRS01012,,BILLWIN,Equity,https://www.bseindia.com/stock-share-price/billwin-industries-ltd/billwin/543209/,Billwin Industries Limited,7.86
543210,Aarti Surfactants Ltd,Active,B,10.0,INE09EO01013,,AARTISURF,Equity,https://www.bseindia.com/stock-share-price/aarti-surfactants-ltd/aartisurf/543210/,Aarti Surfactants Limited,466.28
543211,Bonlon Industries Ltd,Active,B,10.0,INE0B9A01018,,BONLON,Equity,https://www.bseindia.com/stock-share-price/bonlon-industries-ltd/bonlon/543211/,BONLON INDUSTRIES LIMITED,69.32
543212,Borosil Ltd,Active,B,1.0,INE02PY01013,,BOROLTD,Equity,https://www.bseindia.com/stock-share-price/borosil-ltd/boroltd/543212/,Borosil Limited,2954.41
543213,Rossari Biotech Ltd,Active,B,2.0,INE02A801020,,ROSSARI,Equity,https://www.bseindia.com/stock-share-price/rossari-biotech-ltd/rossari/543213/,ROSSARI BIOTECH LIMITED,2916.37
543214,NDR Auto Components Ltd,Active,B,10.0,INE07OG01012,,NDRAUTO,Equity,https://www.bseindia.com/stock-share-price/ndr-auto-components-ltd/ndrauto/543214/,NDR Auto Components Limited,1931.60
543218,Suratwwala Business Group Ltd,Active,B,1.0,INE05ST01028,,SBGLP,Equity,https://www.bseindia.com/stock-share-price/suratwwala-business-group-ltd/sbglp/543218/,SURATWWALA BUSINESS GROUP LIMITED,436.49
543219,ICICI Prudential Nifty Alpha Low- Volatility 30 ETF,Active,B,1.0,INF109KC17V7,,ALPL30IETF,Equity,https://www.bseindia.com/stock-share-price/icici-prudential-nifty-alpha-low--volatility-30-etf/alpl30ietf/543219/,ICICI Prudential Mutual Fund,
543220,Max Healthcare Institute Ltd,Active,A,10.0,INE027H01010,,MAXHEALTH,Equity,https://www.bseindia.com/stock-share-price/max-healthcare-institute-ltd/maxhealth/543220/,Max Healthcare Institute Limited,104626.89
543221,ICICI Prudential Nifty IT ETF,Active,B,1.0,INF109KC16I6,,ITIETF,Equity,https://www.bseindia.com/stock-share-price/icici-prudential-nifty-it-etf/itietf/543221/,ICICI Prudential Mutual Fund,
543223,Max India Ltd,Active,B,10.0,INE0CG601016,,MAXIND,Equity,https://www.bseindia.com/stock-share-price/max-india-ltd/maxind/543223/,Max India Limited,909.95
543224,HDFC Nifty Banking ETF,Active,B,22.33,INF179KC1HY0,,HDFCNIFBAN,Equity,https://www.bseindia.com/stock-share-price/hdfc-nifty-banking-etf/hdfcnifban/543224/,HDFC Mutual Fund,
543226,UTI NIFTY BANK ETF,Active,B,1.0,INF789F1AUV1,,BANKBETA,Equity,https://www.bseindia.com/stock-share-price/uti-nifty-bank-etf/bankbeta/543226/,UTI Mutual Fund,
543227,Happiest Minds Technologies Ltd,Active,A,2.0,INE419U01012,,HAPPSTMNDS,Equity,https://www.bseindia.com/stock-share-price/happiest-minds-technologies-ltd/happstmnds/543227/,Happiest Minds Technologies Limited,6188.45
543228,Route Mobile Ltd,Active,B,10.0,INE450U01017,,ROUTE,Equity,https://www.bseindia.com/stock-share-price/route-mobile-ltd/route/543228/,Route Mobile Limited,3363.10
543229,Samrat Forgings Ltd,Active,X,10.0,INE412J01010,,SAMRATFORG,Equity,https://www.bseindia.com/stock-share-price/samrat-forgings-ltd/samratforg/543229/,Samrat Forgings Limited,104.48
543230,Advait Energy Transitions Ltd,Active,B,10.0,INE0ALI01010,,ADVAIT,Equity,https://www.bseindia.com/stock-share-price/advait-energy-transitions-ltd/advait/543230/,ADVAIT ENERGY TRANSITIONS LIMITED,2531.45
543231,Archidply Decor Ltd,Active,B,10.0,INE0CHO01012,,ADL,Equity,https://www.bseindia.com/stock-share-price/archidply-decor-ltd/adl/543231/,Archidply Decor Limited,39.31
543232,Computer Age Management Services Ltd,Active,A,2.0,INE596I01020,,CAMS,Equity,https://www.bseindia.com/stock-share-price/computer-age-management-services-ltd/cams/543232/,Computer Age Management Services Limited,19856.38
543233,Chemcon Speciality Chemicals Ltd,Active,T,10.0,INE03YM01018,,CHEMCON,Equity,https://www.bseindia.com/stock-share-price/chemcon-speciality-chemicals-ltd/chemcon/543233/,Chemcon Speciality Chemicals Limited,702.39
543234,SecMark Consultancy Ltd,Active,B,10.0,INE0BTM01013,,SECMARK,Equity,https://www.bseindia.com/stock-share-price/secmark-consultancy-ltd/secmark/543234/,Secmark Consultancy Limited,138.37
543235,Angel One Ltd,Active,A,1.0,INE732I01021,,ANGELONE,Equity,https://www.bseindia.com/stock-share-price/angel-one-ltd/angelone/543235/,ANGEL ONE LIMITED,27149.78
543236,Atam Valves Ltd,Active,B,10.0,INE09KD01013,,ATAM,Equity,https://www.bseindia.com/stock-share-price/atam-valves-ltd/atam/543236/,Atam Valves Limited,74.13
543237,Mazagon Dock Shipbuilders Ltd,Active,A,5.0,INE249Z01020,,MAZDOCK,Equity,https://www.bseindia.com/stock-share-price/mazagon-dock-shipbuilders-ltd/mazdock/543237/,Mazagon Dock Shipbuilders Limited,102055.14
543238,UTI Asset Management Company Ltd,Active,A,10.0,INE094J01016,,UTIAMC,Equity,https://www.bseindia.com/stock-share-price/uti-asset-management-company-ltd/utiamc/543238/,UTI Asset Management Company Limited,11566.18
543239,G M Polyplast Ltd,Active,M,10.0,INE0E2801015,,GMPL,Equity,https://www.bseindia.com/stock-share-price/g-m-polyplast-ltd/gmpl/543239/,G M Polyplast Limited,96.91
543240,Likhitha Infrastructure Ltd,Active,B,5.0,INE060901027,,LIKHITHA,Equity,https://www.bseindia.com/stock-share-price/likhitha-infrastructure-ltd/likhitha/543240/,Likhitha Infrastructure Limited,867.90
543241,Veer Global Infraconstruction Ltd,Active,T,10.0,INE244W01010,,VGIL,Equity,https://www.bseindia.com/stock-share-price/veer-global-infraconstruction-ltd/vgil/543241/,Veer Global Infraconstruction Limited,231.79
543242,Hemisphere Properties India Ltd,Active,B,10.0,INE0AJG01018,,HEMIPROP,Equity,https://www.bseindia.com/stock-share-price/hemisphere-properties-india-ltd/hemiprop/543242/,Hemisphere Properties India Limited,3931.58
